"1";"Home";"Izquierda";"2.png";"120";"240";"http://www.virginmobile.mx/es/inicio/"
"2";"Home";"Centro";"ATT-portabilidad.jpg";"300";"250";"http://www.att.com.mx/"
"3";"Home";"Derecha";"ATT.png";"120";"240";"http://www.att.com.mx/"
"4";"Comparador";"Izquierda";"ATT.png";"120";"240";"http://www.att.com.mx/"
"5";"Comparador";"Centro";"AEl-mejor-comparador-de-paquetes-de-TV--Internet-y-telefonia.png";"728";"90";
"6";"Comparador";"Derecha";"1.png";"120";"240";"http://www.virginmobile.mx/es/inicio/"
"7";"Quiénes Somos";"Izquierda";"EF.png";"300";"240";
"8";"Quiénes Somos";"Superior Derecha";"ATT.png";"120";"240";"http://www.att.com.mx/"
"9";"Quiénes Somos";"Inferior Derecha";"2.png";"120";"240";"http://www.virginmobile.mx/es/inicio/"
"10";"Servicios OTT";"Izquierda";"3.png";"120";"240";"https://www.cinepolisklic.com/?gclid=Cj0KEQiAyIayBRDo4vjdqJrgxZ0BEiQAhOYCYNFcm80ar1JA8pKVj-iAckGX7D5-wpZDbJ6tR7ZJmhAaAk1M8P8HAQ"
"11";"Servicios OTT";"Centro";"AEl-mejor-comparador-de-paquetes-de-TV--Internet-y-telefonia.png";"728";"90";
"12";"Servicios OTT";"Derecha";"ATT.png";"120";"240";"http://www.att.com.mx/"
"32";"iPhone SE 16GB";"iphonese.png"
"33";"iPhone 6S 64GB";"iphone6-big.jpg"
"34";"iPhone 6S Plus 128GB";"iphone6-big.jpg"
"35";"Samsung Galaxy S7 edge";"galaxy-s7.png"
"44";"2";
"44";"3";
"44";"4";
"44";"5";
"44";"6";
"44";"7";
"44";"8";
"44";"9";
"44";"10";
"44";"11";
"44";"12";
"44";"13";
"44";"14";
"44";"15";
"44";"16";
"44";"17";
"44";"18";
"44";"19";
"44";"20";
"44";"21";
"44";"22";
"44";"23";
"44";"24";
"44";"25";
"44";"26";
"44";"27";
"44";"28";
"44";"29";
"44";"30";
"44";"31";
"44";"32";
"45";"1";
"45";"2";
"45";"3";
"45";"4";
"45";"5";
"45";"6";
"45";"7";
"45";"8";
"45";"9";
"45";"10";
"45";"11";
"45";"12";
"45";"13";
"45";"14";
"45";"15";
"45";"16";
"45";"17";
"45";"18";
"45";"19";
"45";"20";
"45";"21";
"45";"22";
"45";"23";
"45";"24";
"45";"25";
"45";"26";
"45";"27";
"45";"28";
"45";"29";
"45";"30";
"45";"31";
"45";"32";
"46";"1";
"46";"2";
"46";"3";
"46";"4";
"46";"5";
"46";"6";
"46";"7";
"46";"8";
"46";"9";
"46";"10";
"46";"11";
"46";"12";
"46";"13";
"46";"14";
"46";"15";
"46";"16";
"46";"17";
"46";"18";
"46";"19";
"46";"20";
"46";"21";
"46";"22";
"46";"23";
"46";"24";
"46";"25";
"46";"26";
"46";"27";
"46";"28";
"46";"29";
"46";"30";
"46";"31";
"46";"32";
"47";"1";
"47";"2";
"47";"3";
"47";"4";
"47";"5";
"47";"6";
"47";"7";
"47";"8";
"47";"9";
"47";"10";
"47";"11";
"47";"12";
"47";"13";
"47";"14";
"47";"15";
"47";"16";
"47";"17";
"47";"18";
"47";"19";
"47";"20";
"47";"21";
"47";"22";
"47";"23";
"47";"24";
"47";"25";
"47";"26";
"47";"27";
"47";"28";
"47";"29";
"47";"30";
"47";"31";
"47";"32";
"48";"1";
"48";"2";
"48";"3";
"48";"4";
"48";"5";
"48";"6";
"48";"7";
"48";"8";
"48";"9";
"48";"10";
"48";"11";
"48";"12";
"48";"13";
"48";"14";
"48";"15";
"48";"16";
"48";"17";
"48";"18";
"48";"19";
"48";"20";
"48";"21";
"48";"22";
"48";"23";
"48";"24";
"48";"25";
"48";"26";
"48";"27";
"48";"28";
"48";"29";
"48";"30";
"48";"31";
"48";"32";
"49";"1";
"49";"2";
"49";"3";
"49";"4";
"49";"5";
"49";"6";
"49";"7";
"49";"8";
"49";"9";
"49";"10";
"49";"11";
"49";"12";
"49";"13";
"49";"14";
"49";"15";
"49";"16";
"49";"17";
"49";"18";
"49";"19";
"49";"20";
"49";"21";
"49";"22";
"49";"23";
"49";"24";
"49";"25";
"49";"26";
"49";"27";
"49";"28";
"49";"29";
"49";"30";
"49";"31";
"49";"32";
"50";"1";
"249";"1";
"50";"3";
"50";"4";
"50";"5";
"50";"6";
"50";"7";
"50";"8";
"50";"9";
"50";"10";
"50";"11";
"50";"12";
"50";"13";
"50";"14";
"50";"15";
"50";"16";
"50";"17";
"50";"18";
"50";"19";
"50";"20";
"50";"21";
"50";"22";
"50";"23";
"50";"24";
"50";"25";
"50";"26";
"50";"27";
"50";"28";
"50";"29";
"50";"30";
"50";"31";
"50";"32";
"51";"1";
"249";"3";
"51";"3";
"51";"4";
"51";"5";
"51";"6";
"51";"7";
"51";"8";
"51";"9";
"51";"10";
"51";"11";
"51";"12";
"51";"13";
"51";"14";
"51";"15";
"51";"16";
"51";"17";
"51";"18";
"51";"19";
"51";"20";
"51";"21";
"51";"22";
"51";"23";
"51";"24";
"51";"25";
"51";"26";
"51";"27";
"51";"28";
"51";"29";
"51";"30";
"51";"31";
"51";"32";
"52";"9";NULL
"53";"9";
"54";"9";
"55";"9";
"56";"9";
"57";"9";
"58";"9";
"59";"9";
"60";"9";
"61";"9";
"62";"9";
"63";"9";
"64";"9";
"95";"9";
"94";"9";
"93";"9";
"91";"15";NULL
"90";"9";
"65";"9";
"89";"9";
"88";"9";
"780";"14";NULL
"87";"24";NULL
"85";"9";
"84";"9";
"83";"9";
"82";"9";
"81";"9";
"80";"9";
"79";"9";
"78";"9";
"77";"9";
"76";"9";
"75";"9";
"74";"9";
"73";"9";
"72";"9";
"71";"9";
"70";"9";
"69";"9";
"68";"9";
"67";"9";
"66";"9";
"109";"1";
"108";"32";
"108";"31";
"108";"30";
"108";"29";
"108";"28";
"108";"27";
"108";"26";
"108";"25";
"108";"24";
"108";"23";
"108";"22";
"108";"21";
"108";"20";
"108";"19";
"108";"18";
"108";"17";
"108";"16";
"108";"15";
"108";"14";
"108";"13";
"106";"29";
"106";"28";
"106";"27";
"106";"26";
"106";"25";
"106";"24";
"106";"23";
"106";"22";
"106";"21";
"106";"20";
"106";"19";
"106";"18";
"106";"17";
"106";"16";
"106";"15";
"106";"14";
"106";"13";
"106";"12";
"106";"11";
"106";"10";
"106";"9";
"106";"8";
"106";"7";
"110";"9";
"110";"8";
"110";"7";
"110";"6";
"110";"5";
"110";"4";
"110";"3";
"110";"2";
"110";"1";
"109";"32";
"109";"31";
"109";"30";
"109";"29";
"109";"28";
"109";"27";
"109";"26";
"109";"25";
"109";"24";
"109";"23";
"109";"22";
"109";"21";
"109";"20";
"109";"19";
"109";"18";
"109";"17";
"109";"16";
"109";"15";
"109";"14";
"109";"13";
"109";"12";
"109";"11";
"825";"15";NULL
"824";"15";NULL
"823";"15";NULL
"822";"15";NULL
"821";"15";NULL
"820";"15";NULL
"819";"15";NULL
"818";"15";NULL
"111";"32";
"111";"31";
"111";"30";
"111";"29";
"111";"28";
"111";"27";
"111";"26";
"111";"25";
"111";"24";
"111";"23";
"111";"22";
"111";"21";
"111";"20";
"111";"19";
"111";"18";
"111";"17";
"111";"16";
"111";"15";
"111";"14";
"111";"13";
"111";"12";
"111";"11";
"111";"10";
"810";"24";NULL
"810";"23";NULL
"810";"22";NULL
"810";"21";NULL
"810";"20";NULL
"810";"19";NULL
"811";"23";NULL
"811";"22";NULL
"811";"21";NULL
"811";"20";NULL
"811";"19";NULL
"811";"18";NULL
"811";"17";NULL
"811";"16";NULL
"811";"15";NULL
"811";"14";NULL
"811";"13";NULL
"811";"12";NULL
"811";"11";NULL
"811";"10";NULL
"811";"9";NULL
"811";"8";NULL
"811";"7";NULL
"811";"6";NULL
"811";"5";NULL
"811";"4";NULL
"811";"3";NULL
"811";"2";NULL
"811";"1";NULL
"810";"32";NULL
"798";"30";NULL
"798";"29";NULL
"798";"28";NULL
"798";"27";NULL
"809";"25";NULL
"809";"24";NULL
"809";"23";NULL
"809";"22";NULL
"809";"21";NULL
"809";"20";NULL
"809";"19";NULL
"809";"18";NULL
"809";"17";NULL
"809";"16";NULL
"809";"15";NULL
"809";"14";NULL
"809";"13";NULL
"809";"12";NULL
"809";"11";NULL
"809";"10";NULL
"809";"9";NULL
"809";"8";NULL
"809";"7";NULL
"809";"6";NULL
"809";"5";NULL
"809";"4";NULL
"809";"3";NULL
"809";"2";NULL
"809";"1";NULL
"808";"32";NULL
"796";"32";NULL
"796";"31";NULL
"797";"31";NULL
"797";"30";NULL
"797";"29";NULL
"797";"28";NULL
"797";"27";NULL
"797";"26";NULL
"797";"25";NULL
"797";"24";NULL
"797";"23";NULL
"797";"22";NULL
"797";"21";NULL
"797";"20";NULL
"797";"19";NULL
"797";"18";NULL
"797";"17";NULL
"797";"16";NULL
"797";"15";NULL
"797";"14";NULL
"797";"13";NULL
"797";"12";NULL
"797";"11";NULL
"797";"10";NULL
"797";"9";NULL
"797";"8";NULL
"797";"7";NULL
"797";"6";NULL
"797";"5";NULL
"797";"4";NULL
"121";"32";
"121";"31";
"121";"30";
"121";"29";
"121";"28";
"121";"27";
"121";"26";
"121";"25";
"121";"24";
"121";"23";
"121";"22";
"121";"21";
"121";"20";
"121";"19";
"121";"18";
"121";"17";
"121";"16";
"121";"15";
"121";"14";
"121";"13";
"121";"12";
"121";"11";
"121";"10";
"121";"9";
"121";"8";
"121";"7";
"121";"6";
"121";"5";
"121";"4";
"121";"3";
"121";"2";
"108";"6";
"108";"5";
"108";"4";
"108";"3";
"108";"2";
"108";"1";
"107";"32";
"107";"31";
"107";"30";
"107";"29";
"107";"28";
"107";"27";
"107";"26";
"107";"25";
"107";"24";
"107";"23";
"107";"22";
"107";"21";
"107";"20";
"107";"19";
"107";"18";
"107";"17";
"107";"16";
"107";"15";
"107";"14";
"107";"13";
"107";"12";
"107";"11";
"107";"10";
"107";"9";
"107";"8";
"107";"7";
"105";"1";
"105";"2";
"105";"3";
"105";"4";
"105";"5";
"105";"6";
"105";"7";
"105";"8";
"105";"9";
"105";"10";
"105";"11";
"105";"12";
"105";"13";
"105";"14";
"105";"15";
"105";"16";
"105";"17";
"105";"18";
"105";"19";
"105";"20";
"105";"21";
"105";"22";
"105";"23";
"105";"24";
"105";"25";
"105";"26";
"105";"27";
"105";"28";
"105";"29";
"105";"30";
"105";"31";
"105";"32";
"111";"9";
"111";"8";
"111";"7";
"111";"6";
"111";"5";
"111";"4";
"111";"3";
"111";"2";
"111";"1";
"110";"32";
"110";"31";
"110";"30";
"110";"29";
"110";"28";
"110";"27";
"110";"26";
"110";"25";
"110";"24";
"110";"23";
"110";"22";
"110";"21";
"110";"20";
"110";"19";
"110";"18";
"110";"17";
"110";"16";
"110";"15";
"110";"14";
"110";"13";
"110";"12";
"110";"11";
"110";"10";
"810";"31";NULL
"810";"30";NULL
"810";"29";NULL
"810";"28";NULL
"810";"27";NULL
"810";"26";NULL
"810";"25";NULL
"817";"15";NULL
"816";"15";NULL
"815";"15";NULL
"13";"15";NULL
"14";"15";NULL
"15";"15";NULL
"16";"15";NULL
"27";"15";NULL
"21";"15";NULL
"22";"15";NULL
"23";"15";NULL
"814";"15";NULL
"813";"15";NULL
"812";"15";NULL
"811";"32";NULL
"811";"31";NULL
"811";"30";NULL
"811";"29";NULL
"811";"28";NULL
"811";"27";NULL
"811";"26";NULL
"811";"25";NULL
"811";"24";NULL
"808";"31";NULL
"808";"30";NULL
"808";"29";NULL
"799";"32";NULL
"799";"31";NULL
"810";"18";NULL
"810";"17";NULL
"810";"16";NULL
"810";"15";NULL
"810";"14";NULL
"810";"13";NULL
"810";"12";NULL
"810";"11";NULL
"810";"10";NULL
"810";"9";NULL
"810";"8";NULL
"810";"7";NULL
"810";"6";NULL
"810";"5";NULL
"810";"4";NULL
"810";"3";NULL
"810";"2";NULL
"810";"1";NULL
"809";"32";NULL
"809";"31";NULL
"809";"30";NULL
"809";"29";NULL
"809";"28";NULL
"809";"27";NULL
"809";"26";NULL
"797";"3";NULL
"797";"2";NULL
"797";"1";NULL
"798";"26";NULL
"798";"25";NULL
"798";"24";NULL
"798";"23";NULL
"798";"22";NULL
"798";"21";NULL
"798";"20";NULL
"798";"19";NULL
"798";"18";NULL
"798";"17";NULL
"798";"16";NULL
"798";"15";NULL
"798";"14";NULL
"798";"13";NULL
"798";"12";NULL
"798";"11";NULL
"798";"10";NULL
"798";"9";NULL
"798";"8";NULL
"798";"7";NULL
"798";"6";NULL
"798";"5";NULL
"798";"4";NULL
"798";"3";NULL
"798";"2";NULL
"798";"1";NULL
"797";"32";NULL
"121";"1";
"796";"30";NULL
"796";"29";NULL
"796";"28";NULL
"796";"27";NULL
"796";"26";NULL
"796";"25";NULL
"796";"24";NULL
"796";"23";NULL
"796";"22";NULL
"796";"21";NULL
"796";"20";NULL
"796";"19";NULL
"796";"18";NULL
"796";"17";NULL
"796";"16";NULL
"796";"15";NULL
"796";"14";NULL
"796";"13";NULL
"796";"12";NULL
"796";"11";NULL
"796";"10";NULL
"796";"9";NULL
"796";"8";NULL
"796";"7";NULL
"796";"6";NULL
"796";"5";NULL
"796";"4";NULL
"796";"3";NULL
"796";"2";NULL
"796";"1";NULL
"782";"32";NULL
"782";"31";NULL
"782";"30";NULL
"782";"29";NULL
"782";"28";NULL
"782";"27";NULL
"782";"26";NULL
"782";"25";NULL
"782";"24";NULL
"782";"23";NULL
"782";"22";NULL
"782";"21";NULL
"782";"20";NULL
"782";"19";NULL
"782";"18";NULL
"782";"17";NULL
"782";"16";NULL
"782";"15";NULL
"782";"14";NULL
"782";"13";NULL
"782";"12";NULL
"782";"11";NULL
"782";"10";NULL
"782";"9";NULL
"782";"8";NULL
"782";"7";NULL
"782";"6";NULL
"782";"5";NULL
"782";"4";NULL
"782";"3";NULL
"782";"2";NULL
"782";"1";NULL
"790";"32";NULL
"790";"31";NULL
"790";"30";NULL
"790";"29";NULL
"790";"28";NULL
"790";"27";NULL
"790";"26";NULL
"790";"25";NULL
"128";"21";NULL
"128";"20";NULL
"128";"19";NULL
"128";"18";NULL
"128";"17";NULL
"128";"16";NULL
"128";"15";NULL
"128";"14";NULL
"128";"13";NULL
"128";"12";NULL
"128";"11";NULL
"128";"10";NULL
"128";"9";NULL
"128";"8";NULL
"128";"7";NULL
"128";"6";NULL
"128";"5";NULL
"128";"4";NULL
"128";"3";NULL
"128";"2";NULL
"128";"1";NULL
"778";"28";NULL
"777";"28";NULL
"776";"28";NULL
"124";"1";
"124";"2";
"124";"3";
"124";"4";
"124";"5";
"124";"6";
"124";"7";
"124";"8";
"124";"9";
"124";"10";
"124";"11";
"124";"12";
"124";"13";
"124";"14";
"124";"15";
"124";"16";
"124";"17";
"124";"18";
"124";"19";
"124";"20";
"124";"21";
"124";"22";
"124";"23";
"124";"24";
"124";"25";
"124";"26";
"124";"27";
"124";"28";
"124";"29";
"124";"30";
"124";"31";
"124";"32";
"783";"32";NULL
"783";"31";NULL
"783";"30";NULL
"783";"29";NULL
"783";"28";NULL
"783";"27";NULL
"783";"26";NULL
"783";"25";NULL
"783";"24";NULL
"783";"23";NULL
"783";"22";NULL
"783";"21";NULL
"783";"20";NULL
"783";"19";NULL
"783";"18";NULL
"783";"17";NULL
"783";"16";NULL
"783";"15";NULL
"783";"14";NULL
"783";"13";NULL
"783";"12";NULL
"783";"11";NULL
"783";"10";NULL
"783";"9";NULL
"783";"8";NULL
"783";"7";NULL
"783";"6";NULL
"783";"5";NULL
"783";"4";NULL
"783";"3";NULL
"783";"2";NULL
"783";"1";NULL
"126";"1";
"126";"2";
"126";"3";
"126";"4";
"126";"5";
"126";"6";
"126";"7";
"126";"8";
"126";"9";
"126";"10";
"126";"11";
"126";"12";
"126";"13";
"126";"14";
"126";"15";
"126";"16";
"126";"17";
"126";"18";
"126";"19";
"126";"20";
"126";"21";
"126";"22";
"126";"23";
"126";"24";
"126";"25";
"126";"26";
"126";"27";
"126";"28";
"126";"29";
"126";"30";
"126";"31";
"126";"32";
"127";"1";
"127";"2";
"127";"3";
"127";"4";
"127";"5";
"127";"6";
"127";"7";
"127";"8";
"127";"9";
"127";"10";
"127";"11";
"127";"12";
"127";"13";
"127";"14";
"127";"15";
"127";"16";
"127";"17";
"127";"18";
"127";"19";
"127";"20";
"127";"21";
"127";"22";
"127";"23";
"127";"24";
"127";"25";
"127";"26";
"127";"27";
"127";"28";
"127";"29";
"127";"30";
"127";"31";
"127";"32";
"29";"22";NULL
"29";"21";NULL
"29";"19";NULL
"29";"17";NULL
"29";"16";NULL
"29";"15";NULL
"29";"14";NULL
"29";"13";NULL
"29";"12";NULL
"29";"10";NULL
"29";"7";NULL
"29";"6";NULL
"29";"2";NULL
"29";"1";NULL
"134";"32";NULL
"134";"31";NULL
"134";"30";NULL
"134";"29";NULL
"134";"28";NULL
"134";"27";NULL
"134";"26";NULL
"134";"25";NULL
"134";"24";NULL
"134";"23";NULL
"134";"22";NULL
"134";"21";NULL
"134";"20";NULL
"134";"19";NULL
"134";"18";NULL
"134";"17";NULL
"134";"16";NULL
"134";"15";NULL
"129";"1";
"129";"2";
"129";"3";
"129";"4";
"129";"5";
"129";"6";
"129";"7";
"129";"8";
"129";"9";
"129";"10";
"129";"11";
"129";"12";
"129";"13";
"129";"14";
"129";"15";
"129";"16";
"129";"17";
"129";"18";
"129";"19";
"129";"20";
"129";"21";
"129";"22";
"129";"23";
"129";"24";
"129";"25";
"129";"26";
"129";"27";
"129";"28";
"129";"29";
"129";"30";
"129";"31";
"129";"32";
"799";"30";NULL
"799";"29";NULL
"799";"28";NULL
"799";"27";NULL
"799";"26";NULL
"799";"25";NULL
"799";"24";NULL
"799";"23";NULL
"799";"22";NULL
"799";"21";NULL
"799";"20";NULL
"799";"19";NULL
"799";"18";NULL
"799";"17";NULL
"799";"16";NULL
"799";"15";NULL
"799";"14";NULL
"799";"13";NULL
"799";"12";NULL
"799";"11";NULL
"799";"10";NULL
"799";"9";NULL
"799";"8";NULL
"799";"7";NULL
"799";"6";NULL
"799";"5";NULL
"799";"4";NULL
"799";"3";NULL
"799";"2";NULL
"799";"1";NULL
"798";"32";NULL
"798";"31";NULL
"131";"1";
"131";"2";
"131";"3";
"131";"4";
"131";"5";
"131";"6";
"131";"7";
"131";"8";
"131";"9";
"131";"10";
"131";"11";
"131";"12";
"131";"13";
"131";"14";
"131";"15";
"131";"16";
"131";"17";
"131";"18";
"131";"19";
"131";"20";
"131";"21";
"131";"22";
"131";"23";
"131";"24";
"131";"25";
"131";"26";
"131";"27";
"131";"28";
"131";"29";
"131";"30";
"131";"31";
"131";"32";
"132";"1";
"132";"2";
"132";"3";
"132";"4";
"132";"5";
"132";"6";
"132";"7";
"132";"8";
"132";"9";
"132";"10";
"132";"11";
"132";"12";
"132";"13";
"132";"14";
"132";"15";
"132";"16";
"132";"17";
"132";"18";
"132";"19";
"132";"20";
"132";"21";
"132";"22";
"132";"23";
"132";"24";
"132";"25";
"132";"26";
"132";"27";
"132";"28";
"132";"29";
"132";"30";
"132";"31";
"132";"32";
"133";"1";
"133";"2";
"133";"3";
"133";"4";
"133";"5";
"133";"6";
"133";"7";
"133";"8";
"133";"9";
"133";"10";
"133";"11";
"133";"12";
"133";"13";
"133";"14";
"133";"15";
"133";"16";
"133";"17";
"133";"18";
"133";"19";
"133";"20";
"133";"21";
"133";"22";
"133";"23";
"133";"24";
"133";"25";
"133";"26";
"133";"27";
"133";"28";
"133";"29";
"133";"30";
"133";"31";
"133";"32";
"134";"14";NULL
"134";"13";NULL
"134";"12";NULL
"134";"11";NULL
"134";"10";NULL
"134";"9";NULL
"134";"8";NULL
"134";"7";NULL
"134";"6";NULL
"134";"5";NULL
"134";"4";NULL
"134";"3";NULL
"134";"2";NULL
"134";"1";NULL
"128";"32";NULL
"128";"31";NULL
"128";"30";NULL
"128";"29";NULL
"128";"28";NULL
"128";"27";NULL
"128";"26";NULL
"128";"25";NULL
"128";"24";NULL
"128";"23";NULL
"128";"22";NULL
"767";"28";NULL
"766";"28";NULL
"765";"28";NULL
"764";"28";NULL
"763";"28";NULL
"762";"28";NULL
"761";"28";NULL
"222";"32";
"222";"31";
"222";"30";
"222";"29";
"222";"28";
"222";"27";
"222";"26";
"222";"25";
"222";"24";
"222";"23";
"222";"22";
"222";"21";
"222";"20";
"222";"19";
"222";"18";
"222";"17";
"222";"16";
"222";"15";
"222";"14";
"222";"13";
"222";"12";
"222";"11";
"222";"10";
"222";"9";
"222";"8";
"222";"7";
"222";"6";
"222";"5";
"222";"4";
"222";"3";
"222";"2";
"222";"1";
"225";"31";
"225";"30";
"225";"29";
"225";"28";
"225";"27";
"225";"26";
"225";"25";
"225";"24";
"225";"23";
"225";"22";
"225";"21";
"225";"20";
"225";"19";
"225";"18";
"225";"17";
"225";"16";
"225";"15";
"225";"14";
"225";"13";
"225";"12";
"225";"11";
"225";"10";
"225";"9";
"225";"8";
"225";"7";
"225";"6";
"225";"5";
"225";"4";
"225";"3";
"225";"2";
"225";"1";
"230";"24";
"230";"23";
"230";"22";
"230";"21";
"230";"20";
"230";"19";
"230";"18";
"230";"17";
"230";"16";
"230";"15";
"230";"14";
"230";"13";
"230";"12";
"230";"11";
"230";"10";
"230";"9";
"230";"8";
"230";"7";
"230";"6";
"230";"5";
"230";"4";
"230";"3";
"230";"2";
"230";"1";
"760";"28";NULL
"759";"28";NULL
"758";"28";NULL
"757";"28";NULL
"756";"28";NULL
"755";"28";NULL
"754";"28";NULL
"753";"28";NULL
"752";"28";NULL
"751";"28";NULL
"750";"28";NULL
"749";"28";NULL
"748";"28";NULL
"747";"28";NULL
"746";"28";NULL
"745";"28";NULL
"744";"28";NULL
"743";"28";NULL
"742";"28";NULL
"793";"30";NULL
"793";"29";NULL
"793";"28";NULL
"741";"28";NULL
"738";"1";NULL
"737";"1";NULL
"736";"1";NULL
"735";"1";NULL
"734";"1";NULL
"733";"1";NULL
"732";"1";NULL
"731";"1";NULL
"730";"1";NULL
"739";"28";NULL
"740";"28";NULL
"233";"13";
